#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
LH40   S      2  0.10000 0.25000    3.970 2019-03-19T09:30:08.020000Z   10.85 106.5 KP201903190930        -21.2616  64.0519  -21.0489  64.0241
ME05   S      2  0.10000 0.25000    3.930 2019-03-19T09:30:07.980000Z   10.76 226.7 KP201903190930        -21.2616  64.0519  -21.4216  63.9856
BJA_   S      2  0.10000 0.25000    4.520 2019-03-19T09:30:08.570000Z   11.99 189.7 KP201903190930        -21.2616  64.0519  -21.3026  63.9459
HEI_   S      3  0.20000 0.12500    5.480 2019-03-19T09:30:09.530000Z   16.53   4.3 KP201903190930        -21.2616  64.0519  -21.2360  64.1998
BIT6   P      1  0.05000 0.50000    0.870 2019-03-19T09:56:16.480000Z    0.40 210.1 KP201903190956        -21.2628  64.0519  -21.2669  64.0488
OL26   P      1  0.05000 0.50000    0.900 2019-03-19T09:56:16.510000Z    1.28  17.0 KP201903190956        -21.2628  64.0519  -21.2551  64.0629
LSKA   P      1  0.05000 0.50000    1.060 2019-03-19T09:56:16.670000Z    2.69 221.9 KP201903190956        -21.2628  64.0519  -21.2996  64.0339
INNS   P      1  0.05000 0.50000    1.210 2019-03-19T09:56:16.820000Z    3.62 301.6 KP201903190956        -21.2628  64.0519  -21.3260  64.0689
KOLD   P      1  0.05000 0.50000    1.260 2019-03-19T09:56:16.870000Z    4.28 355.3 KP201903190956        -21.2628  64.0519  -21.2700  64.0902
SK10   P      1  0.05000 0.50000    1.070 2019-03-19T09:56:16.680000Z    2.56 258.7 KP201903190956        -21.2628  64.0519  -21.3142  64.0474
NU27   P      1  0.05000 0.50000    1.500 2019-03-19T09:56:17.110000Z    5.61 174.1 KP201903190956        -21.2628  64.0519  -21.2510  64.0018
TH07   P      1  0.05000 0.50000    1.580 2019-03-19T09:56:17.190000Z    6.18 283.1 KP201903190956        -21.2628  64.0519  -21.3861  64.0644
KA03   P      3  0.20000 0.12500    1.440 2019-03-19T09:56:17.050000Z    5.59  57.4 KP201903190956        -21.2628  64.0519  -21.1662  64.0789
HUML   P      2  0.10000 0.25000    1.600 2019-03-19T09:56:17.210000Z    6.56 269.5 KP201903190956        -21.2628  64.0519  -21.3971  64.0513
SKEG   P      1  0.05000 0.50000    1.640 2019-03-19T09:56:17.250000Z    6.49 344.3 KP201903190956        -21.2628  64.0519  -21.2988  64.1079
EDA_   P      1  0.05000 0.50000    1.700 2019-03-19T09:56:17.310000Z    7.05 299.1 KP201903190956        -21.2628  64.0519  -21.3891  64.0826
GA02   P      1  0.05000 0.50000    1.680 2019-03-19T09:56:17.290000Z    7.07 312.6 KP201903190956        -21.2628  64.0519  -21.3695  64.0948
TH04   P      1  0.05000 0.50000    1.770 2019-03-19T09:56:17.380000Z    7.27 174.2 KP201903190956        -21.2628  64.0519  -21.2477  63.9870
LA24   P      2  0.10000 0.25000    1.800 2019-03-19T09:56:17.410000Z    7.69 231.2 KP201903190956        -21.2628  64.0519  -21.3854  64.0086
SVIN   P      3  0.20000 0.12500    2.020 2019-03-19T09:56:17.630000Z    9.15 273.1 KP201903190956        -21.2628  64.0519  -21.4500  64.0562
OL26   S      1  0.05000 0.50000    1.450 2019-03-19T09:56:17.060000Z    1.28  17.0 KP201903190956        -21.2628  64.0519  -21.2551  64.0629
LSKA   S      1  0.05000 0.50000    1.810 2019-03-19T09:56:17.420000Z    2.69 221.9 KP201903190956        -21.2628  64.0519  -21.2996  64.0339
INNS   S      1  0.05000 0.50000    2.000 2019-03-19T09:56:17.610000Z    3.62 301.6 KP201903190956        -21.2628  64.0519  -21.3260  64.0689
JA25   S      2  0.10000 0.25000    2.110 2019-03-19T09:56:17.720000Z    4.14 252.0 KP201903190956        -21.2628  64.0519  -21.3433  64.0404
KOLD   S      2  0.10000 0.25000    2.070 2019-03-19T09:56:17.680000Z    4.28 355.3 KP201903190956        -21.2628  64.0519  -21.2700  64.0902
SK10   S      2  0.10000 0.25000    1.810 2019-03-19T09:56:17.420000Z    2.56 258.7 KP201903190956        -21.2628  64.0519  -21.3142  64.0474
NU27   S      3  0.20000 0.12500    2.590 2019-03-19T09:56:18.200000Z    5.61 174.1 KP201903190956        -21.2628  64.0519  -21.2510  64.0018
TH07   S      1  0.05000 0.50000    2.620 2019-03-19T09:56:18.230000Z    6.18 283.1 KP201903190956        -21.2628  64.0519  -21.3861  64.0644
HUML   S      2  0.10000 0.25000    2.660 2019-03-19T09:56:18.270000Z    6.56 269.5 KP201903190956        -21.2628  64.0519  -21.3971  64.0513
EDA_   S      2  0.10000 0.25000    2.770 2019-03-19T09:56:18.380000Z    7.05 299.1 KP201903190956        -21.2628  64.0519  -21.3891  64.0826
TH04   S      2  0.10000 0.25000    3.130 2019-03-19T09:56:18.740000Z    7.27 174.2 KP201903190956        -21.2628  64.0519  -21.2477  63.9870
SVIN   S      3  0.20000 0.12500    3.430 2019-03-19T09:56:19.040000Z    9.15 273.1 KP201903190956        -21.2628  64.0519  -21.4500  64.0562
BIT6   P      1  0.05000 0.50000    0.870 2019-03-19T10:56:51.480000Z    0.43 204.9 KP201903191056        -21.2632  64.0523  -21.2669  64.0488
OL26   P      1  0.05000 0.50000    0.890 2019-03-19T10:56:51.500000Z    1.25  18.5 KP201903191056        -21.2632  64.0523  -21.2551  64.0629
LSKA   P      1  0.05000 0.50000    1.050 2019-03-19T10:56:51.660000Z    2.71 220.9 KP201903191056        -21.2632  64.0523  -21.2996  64.0339
INNS   P      1  0.05000 0.50000    1.210 2019-03-19T10:56:51.820000Z    3.58 301.1 KP201903191056        -21.2632  64.0523  -21.3260  64.0689
KOLD   P      2  0.10000 0.25000    1.250 2019-03-19T10:56:51.860000Z    4.24 355.5 KP201903191056        -21.2632  64.0523  -21.2700  64.0902
SK10   P      1  0.05000 0.50000    1.070 2019-03-19T10:56:51.680000Z    2.55 257.7 KP201903191056        -21.2632  64.0523  -21.3142  64.0474
NU27   P      1  0.05000 0.50000    1.500 2019-03-19T10:56:52.110000Z    5.66 173.9 KP201903191056        -21.2632  64.0523  -21.2510  64.0018
TH07   P      1  0.05000 0.50000    1.570 2019-03-19T10:56:52.180000Z    6.15 282.7 KP201903191056        -21.2632  64.0523  -21.3861  64.0644
KA03   P      2  0.10000 0.25000    1.570 2019-03-19T10:56:52.180000Z    5.59  57.9 KP201903191056        -21.2632  64.0523  -21.1662  64.0789
HUML   P      1  0.05000 0.50000    1.600 2019-03-19T10:56:52.210000Z    6.54 269.1 KP201903191056        -21.2632  64.0523  -21.3971  64.0513
SKEG   P      1  0.05000 0.50000    1.640 2019-03-19T10:56:52.250000Z    6.44 344.4 KP201903191056        -21.2632  64.0523  -21.2988  64.1079
EDA_   P      2  0.10000 0.25000    1.680 2019-03-19T10:56:52.290000Z    7.01 298.9 KP201903191056        -21.2632  64.0523  -21.3891  64.0826
GA02   P      1  0.05000 0.50000    1.680 2019-03-19T10:56:52.290000Z    7.03 312.5 KP201903191056        -21.2632  64.0523  -21.3695  64.0948
TH04   P      1  0.05000 0.50000    1.760 2019-03-19T10:56:52.370000Z    7.32 174.0 KP201903191056        -21.2632  64.0523  -21.2477  63.9870
LA24   P      2  0.10000 0.25000    1.800 2019-03-19T10:56:52.410000Z    7.71 230.9 KP201903191056        -21.2632  64.0523  -21.3854  64.0086
SVIN   P      1  0.05000 0.50000    2.030 2019-03-19T10:56:52.640000Z    9.13 272.8 KP201903191056        -21.2632  64.0523  -21.4500  64.0562
VA41   P      2  0.10000 0.25000    2.210 2019-03-19T10:56:52.820000Z   10.46 286.8 KP201903191056        -21.2632  64.0523  -21.4685  64.0792
BL22   P      3  0.20000 0.12500    2.270 2019-03-19T10:56:52.880000Z   10.46 263.0 KP201903191056        -21.2632  64.0523  -21.4756  64.0407
LH40   P      3  0.20000 0.12500    2.250 2019-03-19T10:56:52.860000Z   10.93 106.6 KP201903191056        -21.2632  64.0523  -21.0489  64.0241
BIT6   S      1  0.05000 0.50000    1.460 2019-03-19T10:56:52.070000Z    0.43 204.9 KP201903191056        -21.2632  64.0523  -21.2669  64.0488
OL26   S      1  0.05000 0.50000    1.450 2019-03-19T10:56:52.060000Z    1.25  18.5 KP201903191056        -21.2632  64.0523  -21.2551  64.0629
LSKA   S      1  0.05000 0.50000    1.800 2019-03-19T10:56:52.410000Z    2.71 220.9 KP201903191056        -21.2632  64.0523  -21.2996  64.0339
JA25   S      2  0.10000 0.25000    2.090 2019-03-19T10:56:52.700000Z    4.13 251.3 KP201903191056        -21.2632  64.0523  -21.3433  64.0404
KOLD   S      1  0.05000 0.50000    2.080 2019-03-19T10:56:52.690000Z    4.24 355.5 KP201903191056        -21.2632  64.0523  -21.2700  64.0902
SK10   S      2  0.10000 0.25000    1.850 2019-03-19T10:56:52.460000Z    2.55 257.7 KP201903191056        -21.2632  64.0523  -21.3142  64.0474
NU27   S      3  0.20000 0.12500    2.680 2019-03-19T10:56:53.290000Z    5.66 173.9 KP201903191056        -21.2632  64.0523  -21.2510  64.0018
TH07   S      1  0.05000 0.50000    2.610 2019-03-19T10:56:53.220000Z    6.15 282.7 KP201903191056        -21.2632  64.0523  -21.3861  64.0644
HUML   S      3  0.20000 0.12500    2.630 2019-03-19T10:56:53.240000Z    6.54 269.1 KP201903191056        -21.2632  64.0523  -21.3971  64.0513
SKEG   S      2  0.10000 0.25000    2.780 2019-03-19T10:56:53.390000Z    6.44 344.4 KP201903191056        -21.2632  64.0523  -21.2988  64.1079
EDA_   S      3  0.20000 0.12500    2.760 2019-03-19T10:56:53.370000Z    7.01 298.9 KP201903191056        -21.2632  64.0523  -21.3891  64.0826
TH04   S      2  0.10000 0.25000    3.160 2019-03-19T10:56:53.770000Z    7.32 174.0 KP201903191056        -21.2632  64.0523  -21.2477  63.9870
LA24   S      2  0.10000 0.25000    3.110 2019-03-19T10:56:53.720000Z    7.71 230.9 KP201903191056        -21.2632  64.0523  -21.3854  64.0086
SVIN   S      2  0.10000 0.25000    3.490 2019-03-19T10:56:54.100000Z    9.13 272.8 KP201903191056        -21.2632  64.0523  -21.4500  64.0562
BIT6   P      1  0.05000 0.50000    0.920 2019-03-19T17:03:27.210000Z    0.73 189.6 KP201903191703        -21.2644  64.0553  -21.2669  64.0488
OL26   P      1  0.05000 0.50000    0.890 2019-03-19T17:03:27.180000Z    0.96  28.2 KP201903191703        -21.2644  64.0553  -21.2551  64.0629
INNS   P      1  0.05000 0.50000    1.200 2019-03-19T17:03:27.490000Z    3.37 296.8 KP201903191703        -21.2644  64.0553  -21.3260  64.0689
LSKA   P      1  0.05000 0.50000    1.090 2019-03-19T17:03:27.380000Z    2.94 215.8 KP201903191703        -21.2644  64.0553  -21.2996  64.0339
KOLD   P      2  0.10000 0.25000    1.210 2019-03-19T17:03:27.500000Z    3.90 356.0 KP201903191703        -21.2644  64.0553  -21.2700  64.0902
JA25   P      2  0.10000 0.25000    1.280 2019-03-19T17:03:27.570000Z    4.20 246.7 KP201903191703        -21.2644  64.0553  -21.3433  64.0404
TH07   P      1  0.05000 0.50000    1.550 2019-03-19T17:03:27.840000Z    6.03 279.7 KP201903191703        -21.2644  64.0553  -21.3861  64.0644
SK10   P      2  0.10000 0.25000    1.070 2019-03-19T17:03:27.360000Z    2.59 250.1 KP201903191703        -21.2644  64.0553  -21.3142  64.0474
SKEG   P      2  0.10000 0.25000    1.580 2019-03-19T17:03:27.870000Z    6.10 344.0 KP201903191703        -21.2644  64.0553  -21.2988  64.1079
GA02   P      2  0.10000 0.25000    1.630 2019-03-19T17:03:27.920000Z    6.76 310.7 KP201903191703        -21.2644  64.0553  -21.3695  64.0948
EDA_   P      1  0.05000 0.50000    1.660 2019-03-19T17:03:27.950000Z    6.81 296.6 KP201903191703        -21.2644  64.0553  -21.3891  64.0826
HUML   P      1  0.05000 0.50000    1.600 2019-03-19T17:03:27.890000Z    6.50 266.1 KP201903191703        -21.2644  64.0553  -21.3971  64.0513
BIT6   S      1  0.05000 0.50000    1.510 2019-03-19T17:03:27.800000Z    0.73 189.6 KP201903191703        -21.2644  64.0553  -21.2669  64.0488
OL26   S      1  0.05000 0.50000    1.510 2019-03-19T17:03:27.800000Z    0.96  28.2 KP201903191703        -21.2644  64.0553  -21.2551  64.0629
INNS   S      1  0.05000 0.50000    1.970 2019-03-19T17:03:28.260000Z    3.37 296.8 KP201903191703        -21.2644  64.0553  -21.3260  64.0689
LSKA   S      2  0.10000 0.25000    1.920 2019-03-19T17:03:28.210000Z    2.94 215.8 KP201903191703        -21.2644  64.0553  -21.2996  64.0339
KOLD   S      2  0.10000 0.25000    2.010 2019-03-19T17:03:28.300000Z    3.90 356.0 KP201903191703        -21.2644  64.0553  -21.2700  64.0902
JA25   S      2  0.10000 0.25000    2.180 2019-03-19T17:03:28.470000Z    4.20 246.7 KP201903191703        -21.2644  64.0553  -21.3433  64.0404
TH07   S      2  0.10000 0.25000    2.590 2019-03-19T17:03:28.880000Z    6.03 279.7 KP201903191703        -21.2644  64.0553  -21.3861  64.0644
OH23   S      4  0.40000 0.06250    2.570 2019-03-19T17:03:28.860000Z    5.24 231.5 KP201903191703        -21.2644  64.0553  -21.3483  64.0260
SK10   S      2  0.10000 0.25000    1.910 2019-03-19T17:03:28.200000Z    2.59 250.1 KP201903191703        -21.2644  64.0553  -21.3142  64.0474
SKEG   S      3  0.20000 0.12500    2.720 2019-03-19T17:03:29.010000Z    6.10 344.0 KP201903191703        -21.2644  64.0553  -21.2988  64.1079
GA02   S      3  0.20000 0.12500    2.690 2019-03-19T17:03:28.980000Z    6.76 310.7 KP201903191703        -21.2644  64.0553  -21.3695  64.0948
EDA_   S      2  0.10000 0.25000    2.720 2019-03-19T17:03:29.010000Z    6.81 296.6 KP201903191703        -21.2644  64.0553  -21.3891  64.0826
HUML   S      2  0.10000 0.25000    2.670 2019-03-19T17:03:28.960000Z    6.50 266.1 KP201903191703        -21.2644  64.0553  -21.3971  64.0513
GR43   S      2  0.10000 0.25000    3.360 2019-03-19T17:03:29.650000Z    8.83 238.4 KP201903191703        -21.2644  64.0553  -21.4182  64.0137
ME05   S      3  0.20000 0.12500    4.000 2019-03-19T17:03:30.290000Z   10.93 224.8 KP201903191703        -21.2644  64.0553  -21.4216  63.9856
TH07   P      0  0.02500 1.00000    0.770 2019-03-23T11:39:27.110000Z    0.83  28.6 KP201903231139        -21.3942  64.0579  -21.3861  64.0644
HUML   P      0  0.02500 1.00000    0.730 2019-03-23T11:39:27.070000Z    0.75 190.9 KP201903231139        -21.3942  64.0579  -21.3971  64.0513
EDA_   P      0  0.02500 1.00000    0.970 2019-03-23T11:39:27.310000Z    2.76   5.2 KP201903231139        -21.3942  64.0579  -21.3891  64.0826
TH21   P      0  0.02500 1.00000    1.020 2019-03-23T11:39:27.360000Z    2.34 152.2 KP201903231139        -21.3942  64.0579  -21.3718  64.0393
SVIN   P      0  0.02500 1.00000    1.010 2019-03-23T11:39:27.350000Z    2.73 266.0 KP201903231139        -21.3942  64.0579  -21.4500  64.0562
JA25   P      0  0.02500 1.00000    1.100 2019-03-23T11:39:27.440000Z    3.16 128.1 KP201903231139        -21.3942  64.0579  -21.3433  64.0404
INNS   P      0  0.02500 1.00000    1.110 2019-03-23T11:39:27.450000Z    3.55  69.8 KP201903231139        -21.3942  64.0579  -21.3260  64.0689
SK10   P      0  0.02500 1.00000    1.250 2019-03-23T11:39:27.590000Z    4.08 106.6 KP201903231139        -21.3942  64.0579  -21.3142  64.0474
RE09   P      0  0.02500 1.00000    1.240 2019-03-23T11:39:27.580000Z    3.82 165.8 KP201903231139        -21.3942  64.0579  -21.3750  64.0247
GA02   P      0  0.02500 1.00000    1.240 2019-03-23T11:39:27.580000Z    4.29  16.3 KP201903231139        -21.3942  64.0579  -21.3695  64.0948
VA41   P      0  0.02500 1.00000    1.250 2019-03-23T11:39:27.590000Z    4.33 303.2 KP201903231139        -21.3942  64.0579  -21.4685  64.0792
OH23   P      0  0.02500 1.00000    1.280 2019-03-23T11:39:27.620000Z    4.20 147.7 KP201903231139        -21.3942  64.0579  -21.3483  64.0260
BL22   P      0  0.02500 1.00000    1.290 2019-03-23T11:39:27.630000Z    4.41 244.3 KP201903231139        -21.3942  64.0579  -21.4756  64.0407
LSKA   P      0  0.02500 1.00000    1.430 2019-03-23T11:39:27.770000Z    5.34 120.0 KP201903231139        -21.3942  64.0579  -21.2996  64.0339
GR43   P      0  0.02500 1.00000    1.370 2019-03-23T11:39:27.710000Z    5.06 193.4 KP201903231139        -21.3942  64.0579  -21.4182  64.0137
LA24   P      0  0.02500 1.00000    1.410 2019-03-23T11:39:27.750000Z    5.51 175.5 KP201903231139        -21.3942  64.0579  -21.3854  64.0086
BIT6   P      0  0.02500 1.00000    1.570 2019-03-23T11:39:27.910000Z    6.30  99.2 KP201903231139        -21.3942  64.0579  -21.2669  64.0488
HVH_   P      0  0.02500 1.00000    1.620 2019-03-23T11:39:27.960000Z    6.09 151.8 KP201903231139        -21.3942  64.0579  -21.3354  64.0097
UR20   P      0  0.02500 1.00000    1.630 2019-03-23T11:39:27.970000Z    6.34 137.0 KP201903231139        -21.3942  64.0579  -21.3057  64.0163
OL26   P      0  0.02500 1.00000    1.660 2019-03-23T11:39:28.000000Z    6.81  85.2 KP201903231139        -21.3942  64.0579  -21.2551  64.0629
KOLD   P      0  0.02500 1.00000    1.700 2019-03-23T11:39:28.040000Z    7.05  59.2 KP201903231139        -21.3942  64.0579  -21.2700  64.0902
KRIS   P      0  0.02500 1.00000    1.730 2019-03-23T11:39:28.070000Z    6.46 234.3 KP201903231139        -21.3942  64.0579  -21.5015  64.0241
SKEG   P      0  0.02500 1.00000    1.760 2019-03-23T11:39:28.100000Z    7.26  39.8 KP201903231139        -21.3942  64.0579  -21.2988  64.1079
FA44   P      0  0.02500 1.00000    1.800 2019-03-23T11:39:28.140000Z    7.76  51.3 KP201903231139        -21.3942  64.0579  -21.2701  64.1014
LA08   P      0  0.02500 1.00000    1.820 2019-03-23T11:39:28.160000Z    7.39 216.6 KP201903231139        -21.3942  64.0579  -21.4842  64.0046
ME05   P      0  0.02500 1.00000    1.900 2019-03-23T11:39:28.240000Z    8.17 189.4 KP201903231139        -21.3942  64.0579  -21.4216  63.9856
SAN_   P      0  0.02500 1.00000    1.990 2019-03-23T11:39:28.330000Z    8.59 268.7 KP201903231139        -21.3942  64.0579  -21.5701  64.0560
NU27   P      0  0.02500 1.00000    2.170 2019-03-23T11:39:28.510000Z    9.39 131.7 KP201903231139        -21.3942  64.0579  -21.2510  64.0018
NESJ   P      0  0.02500 1.00000    2.180 2019-03-23T11:39:28.520000Z   10.07  50.3 KP201903231139        -21.3942  64.0579  -21.2351  64.1155
GRAF   P      0  0.02500 1.00000    2.220 2019-03-23T11:39:28.560000Z   10.19  39.3 KP201903231139        -21.3942  64.0579  -21.2617  64.1286
TH04   P      0  0.02500 1.00000    2.350 2019-03-23T11:39:28.690000Z   10.67 137.7 KP201903231139        -21.3942  64.0579  -21.2477  63.9870
KA03   P      0  0.02500 1.00000    2.400 2019-03-23T11:39:28.740000Z   11.37  78.0 KP201903231139        -21.3942  64.0579  -21.1662  64.0789
KA01   P      0  0.02500 1.00000    2.700 2019-03-23T11:39:29.040000Z   12.84 184.2 KP201903231139        -21.3942  64.0579  -21.4136  63.9430
BJA_   P      0  0.02500 1.00000    2.800 2019-03-23T11:39:29.140000Z   13.27 160.2 KP201903231139        -21.3942  64.0579  -21.3026  63.9459
OL42   P      0  0.02500 1.00000    2.830 2019-03-23T11:39:29.170000Z   13.98  62.1 KP201903231139        -21.3942  64.0579  -21.1406  64.1164
LH40   P      0  0.02500 1.00000    3.290 2019-03-23T11:39:29.630000Z   17.29 102.4 KP201903231139        -21.3942  64.0579  -21.0489  64.0241
HEI_   P      0  0.02500 1.00000    3.400 2019-03-23T11:39:29.740000Z   17.60  25.9 KP201903231139        -21.3942  64.0579  -21.2360  64.1998
GELA   P      0  0.02500 1.00000    4.080 2019-03-23T11:39:30.420000Z   22.29 301.8 KP201903231139        -21.3942  64.0579  -21.7835  64.1628
NIDU   P      0  0.02500 1.00000    4.110 2019-03-23T11:39:30.450000Z   22.65 306.0 KP201903231139        -21.3942  64.0579  -21.7710  64.1769
KAS_   P      1  0.05000 0.50000    4.390 2019-03-23T11:39:30.730000Z   22.71 260.3 KP201903231139        -21.3942  64.0579  -21.8520  64.0229
GELV   P      0  0.02500 1.00000    4.220 2019-03-23T11:39:30.560000Z   23.67 303.1 KP201903231139        -21.3942  64.0579  -21.8018  64.1734
SKOL   P      2  0.10000 0.25000    4.460 2019-03-23T11:39:30.800000Z   24.35 297.8 KP201903231139        -21.3942  64.0579  -21.8369  64.1591
SOL_   P      0  0.02500 1.00000    4.730 2019-03-23T11:39:31.070000Z   26.32 122.9 KP201903231139        -21.3942  64.0579  -20.9436  63.9290
